observer_summit_id,observer_latitude,observer_longitude,observer_elevation,target_summit_id,target_latitude,target_longitude,target_elevation,distance,contrast
309797,36.9925,77.3581,4795.74,91686,40.9986,77.562,5480.7,445805,0.0277
309797,36.9925,77.3581,4795.74,108683,41.0517,77.7314,5411.79,452511,0.0257
309797,36.9925,77.3581,4795.74,156942,41.0589,77.998,5240.57,455524,0.0248
309797,36.9925,77.3581,4795.74,158583,41.0803,77.8947,5235.45,456896,0.0239
332077,33.7503,74.4667,4732.84,324290,34.0386,69.9019,4754.71,422509,0.1168
352182,36.99,78.0194,4675.19,29198,41.0594,77.6839,5875.08,453422,0.0271
352182,36.99,78.0194,4675.19,30272,41.0036,77.6167,5864.22,447644,0.0294
352182,36.99,78.0194,4675.19,43154,41.0281,77.3353,5749.17,452885,0.028
352182,36.99,78.0194,4675.19,47534,41.0808,77.6895,5715.79,455766,0.0254
352182,36.99,78.0194,4675.19,56919,40.9639,77.472,5653.71,444400,0.03
352182,36.99,78.0194,4675.19,57783,40.9544,77.4878,5648.5,443207,0.0303
352182,36.99,78.0194,4675.19,58147,41.0797,77.7667,5646.08,455276,0.0249
352182,36.99,78.0194,4675.19,80609,40.965,77.4322,5529.04,444901,0.0292
352182,36.99,78.0194,4675.19,91686,40.9986,77.562,5480.7,447483,0.0274
352182,36.99,78.0194,4675.19,108683,41.0517,77.7314,5411.79,452324,0.0247
352182,36.99,78.0194,4675.19,128026,41.0622,77.7792,5340.87,453282,0.0239
352182,36.99,78.0194,4675.19,156942,41.0589,77.998,5240.57,452444,0.0229
352182,36.99,78.0194,4675.19,158583,41.0803,77.8947,5235.45,454947,0.0225
382893,33.9058,74.43,4583.85,324290,34.0386,69.9019,4754.71,417785,0.1207
384425,36.9378,77.6536,4579.17,29198,41.0594,77.6839,5875.08,458308,0.0239
384425,36.9378,77.6536,4579.17,30272,41.0036,77.6167,5864.22,452107,0.0258
384425,36.9378,77.6536,4579.17,43154,41.0281,77.3353,5749.17,455650,0.0251
384425,36.9378,77.6536,4579.17,47534,41.0808,77.6895,5715.79,460690,0.0224
384425,36.9378,77.6536,4579.17,56919,40.9639,77.472,5653.71,447956,0.0265
384425,36.9378,77.6536,4579.17,57783,40.9544,77.4878,5648.5,446855,0.0268
384425,36.9378,77.6536,4579.17,58147,41.0797,77.7667,5646.08,460661,0.0223
384425,36.9378,77.6536,4579.17,60965,41.0175,77.4756,5629.57,453902,0.0245
384425,36.9378,77.6536,4579.17,80609,40.965,77.4322,5529.04,448212,0.0259
384425,36.9378,77.6536,4579.17,91686,40.9986,77.562,5480.7,451609,0.0241
384425,36.9378,77.6536,4579.17,108683,41.0517,77.7314,5411.79,457493,0.0219
384425,36.9378,77.6536,4579.17,128026,41.0622,77.7792,5340.87,458740,0.0214
384425,36.9378,77.6536,4579.17,156942,41.0589,77.998,5240.57,459209,0.0215
384425,36.9378,77.6536,4579.17,158583,41.0803,77.8947,5235.45,461094,0.0206
384425,36.9378,77.6536,4579.17,281498,40.7906,76.6681,4875.68,436816,0.0295
393280,33.9692,70.3758,4551.12,13,35.2386,74.5894,8104.31,410621,0.1781
396918,37.9389,76.0783,4539.68,95457,36.5219,80.3145,5464.83,406749,0.1249
399626,37.6372,76.3617,4530.95,58147,41.0797,77.7667,5646.08,401378,0.0563
399626,37.6372,76.3617,4530.95,156942,41.0589,77.998,5240.57,405635,0.0521
399626,37.6372,76.3617,4530.95,158583,41.0803,77.8947,5235.45,404886,0.0515
401060,37.5853,76.3453,4525.98,156942,41.0589,77.998,5240.57,411555,0.0487
432477,36.8761,78.3603,4420.68,29198,41.0594,77.6839,5875.08,468818,0.0221
432477,36.8761,78.3603,4420.68,30272,41.0036,77.6167,5864.22,463435,0.0239
432477,36.8761,78.3603,4420.68,43154,41.0281,77.3353,5749.17,470101,0.0223
432477,36.8761,78.3603,4420.68,47534,41.0808,77.6895,5715.79,471118,0.0206
432477,36.8761,78.3603,4420.68,57783,40.9544,77.4878,5648.5,459718,0.0244
432477,36.8761,78.3603,4420.68,58147,41.0797,77.7667,5646.08,470223,0.0203
432477,36.8761,78.3603,4420.68,80609,40.965,77.4322,5529.04,461690,0.0234
432477,36.8761,78.3603,4420.68,91686,40.9986,77.562,5480.7,463565,0.0221
432477,36.8761,78.3603,4420.68,108683,41.0517,77.7314,5411.79,467474,0.0201
432477,36.8761,78.3603,4420.68,171389,40.9953,77.5114,5193.49,463874,0.0208
432477,36.8761,78.3603,4420.68,391205,40.5711,77.1072,4557.75,424988,0.0326
432477,36.8761,78.3603,4420.68,392920,40.4736,76.2964,4552.18,438278,0.0321
452152,39.885,75.2064,4352.07,7798,36.6761,78.3578,6201.24,450463,0.0512
452152,39.885,75.2064,4352.07,10034,36.6675,78.3917,6145.69,453039,0.0494
452152,39.885,75.2064,4352.07,223226,36.9122,78.1336,5038.32,417483,0.0592
452152,39.885,75.2064,4352.07,300113,36.9525,77.8961,4823.21,401494,0.0651
476177,36.9158,78.3481,4265.67,29198,41.0594,77.6839,5875.08,464304,0.0226
476177,36.9158,78.3481,4265.67,30272,41.0036,77.6167,5864.22,458915,0.0244
476177,36.9158,78.3481,4265.67,43154,41.0281,77.3353,5749.17,465563,0.0228
476177,36.9158,78.3481,4265.67,47534,41.0808,77.6895,5715.79,466606,0.0211
476177,36.9158,78.3481,4265.67,56919,40.9639,77.472,5653.71,456453,0.0247
476177,36.9158,78.3481,4265.67,57783,40.9544,77.4878,5648.5,455187,0.025
476177,36.9158,78.3481,4265.67,58147,41.0797,77.7667,5646.08,465718,0.0208
476177,36.9158,78.3481,4265.67,80609,40.965,77.4322,5529.04,457156,0.024
476177,36.9158,78.3481,4265.67,91686,40.9986,77.562,5480.7,459040,0.0226
476177,36.9158,78.3481,4265.67,108683,41.0517,77.7314,5411.79,462965,0.0206
476177,36.9158,78.3481,4265.67,171389,40.9953,77.5114,5193.49,459345,0.0213
476177,36.9158,78.3481,4265.67,391205,40.5711,77.1072,4557.75,420443,0.0335
476177,36.9158,78.3481,4265.67,392920,40.4736,76.2964,4552.18,433797,0.0329
476177,36.9158,78.3481,4265.67,434400,40.5358,76.933,4414.11,420810,0.0334
477524,38.2386,70.3725,4260.85,321205,35.0256,68.1914,4763.3,406806,0.0524
482648,37.1406,76.8453,4242.05,29198,41.0594,77.6839,5875.08,441711,0.031
482648,37.1406,76.8453,4242.05,30272,41.0036,77.6167,5864.22,434671,0.0334
482648,37.1406,76.8453,4242.05,43154,41.0281,77.3353,5749.17,434331,0.0313
482648,37.1406,76.8453,4242.05,47534,41.0808,77.6895,5715.79,444136,0.0291
482648,37.1406,76.8453,4242.05,56919,40.9639,77.472,5653.71,428558,0.0337
482648,37.1406,76.8453,4242.05,57783,40.9544,77.4878,5648.5,427685,0.0341
482648,37.1406,76.8453,4242.05,58147,41.0797,77.7667,5646.08,445155,0.0287
482648,37.1406,76.8453,4242.05,60965,41.0175,77.4756,5629.57,434507,0.0312
482648,37.1406,76.8453,4242.05,80609,40.965,77.4322,5529.04,428259,0.0328
482648,37.1406,76.8453,4242.05,91686,40.9986,77.562,5480.7,433423,0.0311
482648,37.1406,76.8453,4242.05,108683,41.0517,77.7314,5411.79,441558,0.0284
482648,37.1406,76.8453,4242.05,108771,41.0222,77.4264,5411.5,434515,0.0296
482648,37.1406,76.8453,4242.05,128026,41.0622,77.7792,5340.87,443437,0.0275
482648,37.1406,76.8453,4242.05,369306,40.7392,76.9133,4625.42,400189,0.0356
493014,38.2164,70.4253,4204.36,321205,35.0256,68.1914,4763.3,406940,0.0525
497727,37.1131,76.912,4186.77,29198,41.0594,77.6839,5875.08,443831,0.0295
497727,37.1131,76.912,4186.77,30272,41.0036,77.6167,5864.22,436856,0.0318
497727,37.1131,76.912,4186.77,43154,41.0281,77.3353,5749.17,436857,0.0297
497727,37.1131,76.912,4186.77,47534,41.0808,77.6895,5715.79,446254,0.0277
497727,37.1131,76.912,4186.77,56919,40.9639,77.472,5653.71,430909,0.032
497727,37.1131,76.912,4186.77,57783,40.9544,77.4878,5648.5,430015,0.0324
497727,37.1131,76.912,4186.77,58147,41.0797,77.7667,5646.08,447182,0.0273
497727,37.1131,76.912,4186.77,60965,41.0175,77.4756,5629.57,436864,0.0296
497727,37.1131,76.912,4186.77,80609,40.965,77.4322,5529.04,430658,0.0311
497727,37.1131,76.912,4186.77,91686,40.9986,77.562,5480.7,435673,0.0296
497727,37.1131,76.912,4186.77,108683,41.0517,77.7314,5411.79,443619,0.027
497727,37.1131,76.912,4186.77,108771,41.0222,77.4264,5411.5,436931,0.028
497727,37.1131,76.912,4186.77,128026,41.0622,77.7792,5340.87,445445,0.0262
613184,36.9717,78.7425,3753.93,30272,41.0036,77.6167,5864.22,458751,0.0232
629843,38.8861,70.2903,3687.84,212869,35.3686,68.7953,5067.99,412955,0.039
629843,38.8861,70.2903,3687.84,310123,35.3439,68.9544,4794.76,411285,0.0365
629843,38.8861,70.2903,3687.84,491983,35.4128,68.7453,4208.19,409749,0.0345
651948,38.3828,70.3117,3597.58,284481,35.0833,68.3094,4867.37,407947,0.0444
671123,37.3069,76.7278,3518.7,29198,41.0594,77.6839,5875.08,425309,0.0333
671123,37.3069,76.7278,3518.7,30272,41.0036,77.6167,5864.22,418131,0.036
671123,37.3069,76.7278,3518.7,43154,41.0281,77.3353,5749.17,417076,0.0339
671123,37.3069,76.7278,3518.7,47534,41.0808,77.6895,5715.79,427735,0.0313
671123,37.3069,76.7278,3518.7,56919,40.9639,77.472,5653.71,411669,0.0365
671123,37.3069,76.7278,3518.7,57783,40.9544,77.4878,5648.5,410841,0.0369
671123,37.3069,76.7278,3518.7,58147,41.0797,77.7667,5646.08,428952,0.0308
671123,37.3069,76.7278,3518.7,80609,40.965,77.4322,5529.04,411269,0.0355
671123,37.3069,76.7278,3518.7,91686,40.9986,77.562,5480.7,416746,0.0336
671123,37.3069,76.7278,3518.7,108683,41.0517,77.7314,5411.79,425283,0.0306
673836,38.6978,70.1533,3507.9,321205,35.0256,68.1914,4763.3,444036,0.0256
687771,37.1731,77.015,3449.3,29198,41.0594,77.6839,5875.08,435968,0.0273
687771,37.1731,77.015,3449.3,30272,41.0036,77.6167,5864.22,429082,0.0294
687771,37.1731,77.015,3449.3,43154,41.0281,77.3353,5749.17,429545,0.0273
687771,37.1731,77.015,3449.3,47534,41.0808,77.6895,5715.79,438389,0.0256
687771,37.1731,77.015,3449.3,56919,40.9639,77.472,5653.71,423357,0.0296
687771,37.1731,77.015,3449.3,57783,40.9544,77.4878,5648.5,422435,0.03
687771,37.1731,77.015,3449.3,80609,40.965,77.4322,5529.04,423173,0.0287
687771,37.1731,77.015,3449.3,91686,40.9986,77.562,5480.7,427985,0.0273
687771,37.1731,77.015,3449.3,108683,41.0517,77.7314,5411.79,435681,0.025
698773,38.7492,70.1058,3403.74,250264,35.1544,68.4764,4962.85,425115,0.0316
698773,38.7492,70.1058,3403.74,299351,35.2875,68.7422,4825.3,403497,0.0385
743042,39.9139,75.5767,3231.13,2824,36.6892,77.7342,6436.98,404954,0.0592
743042,39.9139,75.5767,3231.13,7798,36.6761,78.3578,6201.24,434137,0.0459
743042,39.9139,75.5767,3231.13,10034,36.6675,78.3917,6145.69,436594,0.0444
743042,39.9139,75.5767,3231.13,43663,36.7328,77.91,5744.99,408065,0.0526
743042,39.9139,75.5767,3231.13,223226,36.9122,78.1336,5038.32,401245,0.0536
772947,39.6542,75.532,3124.78,7798,36.6761,78.3578,6201.24,413095,0.0605
862071,39.9644,76.35,2867.82,7798,36.6761,78.3578,6201.24,405399,0.0507
862071,39.9644,76.35,2867.82,10034,36.6675,78.3917,6145.69,407549,0.0493
960668,39.9528,76.1328,2666.95,7798,36.6761,78.3578,6201.24,412800,0.0468
960668,39.9528,76.1328,2666.95,10034,36.6675,78.3917,6145.69,415045,0.0454
960668,39.9528,76.1328,2666.95,15546,36.6497,78.0708,6044.48,404321,0.0472
960668,39.9528,76.1328,2666.95,22809,36.6508,78.1042,5946.54,405436,0.0461
960668,39.9528,76.1328,2666.95,37355,36.6725,78.0164,5797.67,400037,0.047
1036972,39.8839,76.0797,2546.94,7798,36.6761,78.3578,6201.24,408335,0.0492
1036972,39.8839,76.0797,2546.94,10034,36.6675,78.3917,6145.69,410621,0.0477
1036972,39.8839,76.0797,2546.94,22809,36.6508,78.1042,5946.54,400570,0.0486
34886,37.795,86.8108,5819.68,13427,36.48,82.5483,6077.79,405097,0.1628
95457,36.5219,80.3145,5464.83,77,38.5944,75.315,7597.78,497208,0.0781
95457,36.5219,80.3145,5464.83,99,38.6167,75.1947,7497.18,507695,0.0691
95457,36.5219,80.3145,5464.83,102,38.2769,75.1136,7484.46,499053,0.082
95457,36.5219,80.3145,5464.83,998,38.5386,75.2803,6691.87,497241,0.0666
120683,37.8264,86.5122,5367.09,11260,36.4131,82.3147,6118.83,403935,0.1545
158877,37.0967,85.0739,5234.55,95457,36.5219,80.3145,5464.83,428457,0.1313
215968,37.0625,85.0086,5059.0,95457,36.5219,80.3145,5464.83,422246,0.1357
280823,37.0383,84.8575,4877.64,95457,36.5219,80.3145,5464.83,408614,0.1482
475416,37.1356,84.8239,4268.32,95457,36.5219,80.3145,5464.83,407071,0.1395
52823,37.6936,90.618,5679.28,44436,38.0381,95.3239,5738.86,414824,0.1593
302567,39.3644,93.6133,4816.28,279492,43.0742,94.3472,4881.32,417047,0.0379
324450,39.535,95.7311,4754.25,279492,43.0742,94.3472,4881.32,410150,0.0454
397682,39.3825,94.4605,4537.19,279492,43.0742,94.3472,4881.32,410607,0.0352
480784,39.3169,94.1519,4248.9,279492,43.0742,94.3472,4881.32,418111,0.0307
665217,38.8342,105.9494,3543.21,157950,37.6928,101.5061,5237.24,408112,0.1122
686129,38.9103,105.9819,3456.24,157950,37.6928,101.5061,5237.24,413305,0.1043
1068395,32.5772,106.7397,2503.88,131611,30.7831,102.9886,5328.22,407129,0.0808
846000,42.5708,1.9317,2907.99,569636,44.8975,6.3964,3922.61,442168,0.035
846000,42.5708,1.9317,2907.99,768628,44.7356,6.1894,3139.07,418572,0.0406
912579,42.5192,2.4564,2757.41,543018,44.9225,6.3581,4021.1,411892,0.0464
912579,42.5192,2.4564,2757.41,569636,44.8975,6.3964,3922.61,412502,0.0456
912579,42.5192,2.4564,2757.41,574017,45.0044,6.3122,3906.07,414937,0.0423
959290,42.3792,8.9458,2669.49,396054,45.9425,7.8703,4542.39,405391,0.0276
1098883,42.6519,2.1925,2465.45,543018,44.9225,6.3581,4021.1,418904,0.0431
1098883,42.6519,2.1925,2465.45,569636,44.8975,6.3964,3922.61,419759,0.0422
1098883,42.6519,2.1925,2465.45,574017,45.0044,6.3122,3906.07,421379,0.0395
1091643,42.8244,13.275,2474.11,769274,46.2897,11.8303,3137.15,401946,0.0216
718765,40.3953,39.065,3323.63,60481,43.3525,42.438,5632.35,431337,0.0473
718765,40.3953,39.065,3323.63,193032,43.05,43.2128,5125.73,453367,0.0391
718765,40.3953,39.065,3323.63,201538,43.0,43.11,5100.58,443379,0.044
718765,40.3953,39.065,3323.63,363650,43.1275,42.665,4642.25,425895,0.0449
718765,40.3953,39.065,3323.63,398228,43.1189,42.9897,4535.35,444537,0.0365
718765,40.3953,39.065,3323.63,434902,43.0892,43.0547,4412.39,446332,0.0353
718765,40.3953,39.065,3323.63,551925,42.9203,42.5561,3988.66,403596,0.0529
718765,40.3953,39.065,3323.63,555959,43.205,42.0797,3973.87,400010,0.0477
718765,40.3953,39.065,3323.63,561114,43.1303,42.3294,3954.75,407110,0.0462
778848,40.5222,38.1539,3104.88,60481,43.3525,42.438,5632.35,473817,0.0311
778848,40.5222,38.1539,3104.88,363650,43.1275,42.665,4642.25,472791,0.0272
778848,40.5222,38.1539,3104.88,426470,43.1947,42.5147,4441.38,467578,0.0268
778848,40.5222,38.1539,3104.88,551925,42.9203,42.5561,3988.66,452215,0.0322
778848,40.5222,38.1539,3104.88,555959,43.205,42.0797,3973.87,441130,0.0322
778848,40.5222,38.1539,3104.88,561114,43.1303,42.3294,3954.75,451343,0.0295
778848,40.5222,38.1539,3104.88,598754,43.2831,41.5067,3810.56,413740,0.0398
778848,40.5222,38.1539,3104.88,602445,43.2442,41.7258,3796.06,423061,0.0368
778848,40.5222,38.1539,3104.88,602849,43.1114,42.0875,3794.59,434826,0.0345
778848,40.5222,38.1539,3104.88,608076,43.2383,41.6586,3773.59,418731,0.0384
778848,40.5222,38.1539,3104.88,619198,43.2283,41.7844,3729.81,425237,0.0357
778848,40.5222,38.1539,3104.88,623813,43.3708,41.5514,3711.66,423339,0.034
778848,40.5222,38.1539,3104.88,627527,43.3081,41.4575,3696.95,413067,0.0386
778848,40.5222,38.1539,3104.88,644013,43.4083,41.1611,3629.78,405901,0.0388
778848,40.5222,38.1539,3104.88,644089,43.4211,41.2692,3629.45,412526,0.0362
778848,40.5222,38.1539,3104.88,667561,43.2233,41.9436,3533.5,434270,0.0311
778848,40.5222,38.1539,3104.88,685534,43.4133,41.1064,3458.69,403586,0.0381
778848,40.5222,38.1539,3104.88,698704,43.3486,41.3225,3404.08,409161,0.0369
778848,40.5222,38.1539,3104.88,744717,43.6308,40.7214,3224.71,405394,0.0316
778848,40.5222,38.1539,3104.88,747197,42.9883,41.8683,3215.61,412388,0.0404
778848,40.5222,38.1539,3104.88,748377,43.7972,40.2111,3211.19,401670,0.0294
778848,40.5222,38.1539,3104.88,757944,42.8069,42.2142,3176.63,422168,0.0391
778848,40.5222,38.1539,3104.88,771327,43.4644,40.9986,3129.88,402807,0.0347
787614,40.5597,39.6897,3076.45,193032,43.05,43.2128,5125.73,402362,0.0647
787614,40.5597,39.6897,3076.45,381390,42.775,43.8053,4588.72,421278,0.0549
787614,40.5597,39.6897,3076.45,420544,42.9936,43.3953,4461.42,409393,0.0548
787614,40.5597,39.6897,3076.45,422820,42.9736,43.4436,4453.72,410987,0.0543
787614,40.5597,39.6897,3076.45,458896,42.7836,43.6992,4328.08,414715,0.0553
787614,40.5597,39.6897,3076.45,491642,42.8906,43.4767,4209.39,407293,0.0555
787614,40.5597,39.6897,3076.45,519211,42.8128,43.6372,4108.18,412498,0.0534
787614,40.5597,39.6897,3076.45,558735,42.8953,43.4028,3963.64,402911,0.0549
882055,40.5419,38.7581,2821.21,363650,43.1275,42.665,4642.25,432838,0.0402
882055,40.5419,38.7581,2821.21,426470,43.1947,42.5147,4441.38,428600,0.039
882055,40.5419,38.7581,2821.21,561114,43.1303,42.3294,3954.75,412691,0.0424
882055,40.5419,38.7581,2821.21,578141,43.1328,42.4589,3890.54,420628,0.0385
882055,40.5419,38.7581,2821.21,734619,43.0594,42.2581,3262.36,403083,0.0414
891678,43.9972,39.9292,2800.19,718765,40.3953,39.065,3323.63,406783,0.0208
894431,40.6131,39.8206,2794.54,458896,42.7836,43.6992,4328.08,402350,0.0604
894431,40.6131,39.8206,2794.54,519211,42.8128,43.6372,4108.18,400163,0.0583
907909,43.9533,39.9017,2766.46,718765,40.3953,39.065,3323.63,401588,0.0221
907909,43.9533,39.9017,2766.46,778848,40.5222,38.1539,3104.88,407724,0.0232
925630,40.5247,38.01,2731.45,60481,43.3525,42.438,5632.35,482587,0.0257
925630,40.5247,38.01,2731.45,598754,43.2831,41.5067,3810.56,421606,0.034
925630,40.5247,38.01,2731.45,602445,43.2442,41.7258,3796.06,431265,0.0311
925630,40.5247,38.01,2731.45,608076,43.2383,41.6586,3773.59,426864,0.0326
925630,40.5247,38.01,2731.45,619198,43.2283,41.7844,3729.81,433536,0.0301
925630,40.5247,38.01,2731.45,627527,43.3081,41.4575,3696.95,420825,0.033
925630,40.5247,38.01,2731.45,644013,43.4083,41.1611,3629.78,413070,0.0335
925630,40.5247,38.01,2731.45,644089,43.4211,41.2692,3629.45,419832,0.0311
925630,40.5247,38.01,2731.45,660245,43.3369,41.5214,3563.66,426719,0.0296
925630,40.5247,38.01,2731.45,685534,43.4133,41.1064,3458.69,410664,0.0329
925630,40.5247,38.01,2731.45,741718,43.7258,40.4522,3235.91,408931,0.0268
925630,40.5247,38.01,2731.45,744717,43.6308,40.7214,3224.71,411484,0.0275
925630,40.5247,38.01,2731.45,747197,42.9883,41.8683,3215.61,421188,0.0341
925630,40.5247,38.01,2731.45,748377,43.7972,40.2111,3211.19,406564,0.026
925630,40.5247,38.01,2731.45,771327,43.4644,40.9986,3129.88,409631,0.03
925630,40.5247,38.01,2731.45,783342,43.2928,41.1903,3090.13,404905,0.0341
925630,40.5247,38.01,2731.45,820855,43.8031,40.3825,2975.58,413628,0.023
925630,40.5247,38.01,2731.45,824688,43.2483,41.3983,2964.67,412711,0.0312
978156,40.3894,38.2953,2637.28,748377,43.7972,40.2111,3211.19,410548,0.0225
1102587,40.5847,38.5122,2460.39,60481,43.3525,42.438,5632.35,447183,0.0367
1102587,40.5847,38.5122,2460.39,363650,43.1275,42.665,4642.25,445139,0.0331
1102587,40.5847,38.5122,2460.39,426470,43.1947,42.5147,4441.38,440354,0.0324
1102587,40.5847,38.5122,2460.39,551925,42.9203,42.5561,3988.66,424154,0.0393
1102587,40.5847,38.5122,2460.39,555959,43.205,42.0797,3973.87,414753,0.0381
1102587,40.5847,38.5122,2460.39,578141,43.1328,42.4589,3890.54,432474,0.0319
1102587,40.5847,38.5122,2460.39,602849,43.1114,42.0875,3794.59,408138,0.0409
1102587,40.5847,38.5122,2460.39,667561,43.2233,41.9436,3533.5,408248,0.0366
1385197,40.7303,39.1503,2180.89,201538,43.0,43.11,5100.58,413697,0.054
1385197,40.7303,39.1503,2180.89,315102,43.0308,42.9933,4780.8,408162,0.0527
1385197,40.7303,39.1503,2180.89,402896,42.9578,43.1792,4519.67,415525,0.0478
1385197,40.7303,39.1503,2180.89,422820,42.9736,43.4436,4453.72,434268,0.0383
1385197,40.7303,39.1503,2180.89,491642,42.8906,43.4767,4209.39,431505,0.0387
1385197,40.7303,39.1503,2180.89,682145,42.7206,43.1689,3472.97,400179,0.0496
1389307,40.8844,39.1014,2177.46,201538,43.0,43.11,5100.58,406448,0.0617
1389307,40.8844,39.1014,2177.46,315102,43.0308,42.9933,4780.8,400586,0.0605
1389307,40.8844,39.1014,2177.46,381390,42.775,43.8053,4588.72,442726,0.0413
1389307,40.8844,39.1014,2177.46,402896,42.9578,43.1792,4519.67,408554,0.0548
1389307,40.8844,39.1014,2177.46,458896,42.7836,43.6992,4328.08,435454,0.0422
1389307,40.8844,39.1014,2177.46,491642,42.8906,43.4767,4209.39,425287,0.0441
1389307,40.8844,39.1014,2177.46,558735,42.8953,43.4028,3963.64,420360,0.044
1389307,40.8844,39.1014,2177.46,650778,42.6978,43.4708,3602.34,414504,0.047
1619384,40.6928,38.5653,2013.58,60481,43.3525,42.438,5632.35,435570,0.0393
1619384,40.6928,38.5653,2013.58,363650,43.1275,42.665,4642.25,433939,0.0355
1619384,40.6928,38.5653,2013.58,426470,43.1947,42.5147,4441.38,428967,0.0348
1619384,40.6928,38.5653,2013.58,551925,42.9203,42.5561,3988.66,413152,0.0422
1619384,40.6928,38.5653,2013.58,555959,43.205,42.0797,3973.87,403047,0.0411
1733011,40.9147,39.3919,1943.25,381390,42.775,43.8053,4588.72,419966,0.0513
1733011,40.9147,39.3919,1943.25,422820,42.9736,43.4436,4453.72,405763,0.0534
1733011,40.9147,39.3919,1943.25,444965,42.7461,43.8692,4377.42,423097,0.048
1733011,40.9147,39.3919,1943.25,458896,42.7836,43.6992,4328.08,412803,0.0523
1733011,40.9147,39.3919,1943.25,491642,42.8906,43.4767,4209.39,403107,0.054
1733011,40.9147,39.3919,1943.25,519211,42.8128,43.6372,4108.18,409967,0.0508
1733011,40.9147,39.3919,1943.25,569406,42.5983,43.8358,3923.4,413355,0.0512
512889,41.9594,46.9217,4131.0,306403,38.2669,47.8367,4805.46,417887,0.0335
574021,42.0167,46.6525,3906.06,306403,38.2669,47.8367,4805.46,428923,0.0291
624230,40.2789,46.3586,3710.0,201538,43.0,43.11,5100.58,405430,0.0635
624230,40.2789,46.3586,3710.0,234550,43.0508,43.1344,5006.78,408259,0.0596
658936,41.9594,46.3928,3569.0,306403,38.2669,47.8367,4805.46,428534,0.0287
685963,41.8475,46.6261,3457.0,306403,38.2669,47.8367,4805.46,411246,0.0336
692000,42.0489,46.2814,3431.73,306403,38.2669,47.8367,4805.46,440797,0.0239
693019,42.0164,46.3264,3427.6,306403,38.2669,47.8367,4805.46,436221,0.0253
697257,41.9208,46.4514,3410.0,306403,38.2669,47.8367,4805.46,423020,0.0295
735254,41.8967,46.4833,3260.0,306403,38.2669,47.8367,4805.46,419701,0.0296
793334,40.3517,46.3447,3058.0,234550,43.0508,43.1344,5006.78,401318,0.0579
820855,43.8031,40.3825,2975.58,778848,40.5222,38.1539,3104.88,408411,0.027
824688,43.2483,41.3983,2964.67,778848,40.5222,38.1539,3104.88,404928,0.0384
857455,42.0461,46.0289,2879.19,306403,38.2669,47.8367,4805.46,447400,0.0201
898680,42.8747,41.9061,2785.31,778848,40.5222,38.1539,3104.88,406709,0.0436
29198,41.0594,77.6839,5875.08,4428,36.535,77.29,6329.83,504245,0.0205
29198,41.0594,77.6839,5875.08,7798,36.6761,78.3578,6201.24,490875,0.0248
29198,41.0594,77.6839,5875.08,10034,36.6675,78.3917,6145.69,492181,0.0242
29198,41.0594,77.6839,5875.08,12602,36.6097,76.7411,6092.83,501467,0.0219
29198,41.0594,77.6839,5875.08,15546,36.6497,78.0708,6044.48,491477,0.0227
29198,41.0594,77.6839,5875.08,22809,36.6508,78.1042,5946.54,491560,0.0223
29198,41.0594,77.6839,5875.08,23732,36.6681,76.8481,5935.42,493615,0.0231
29198,41.0594,77.6839,5875.08,27874,36.6117,77.5806,5888.9,494642,0.0202
30272,41.0036,77.6167,5864.22,2824,36.6892,77.7342,6436.98,479846,0.0275
30272,41.0036,77.6167,5864.22,3923,36.4844,77.4847,6359.64,502642,0.0203
30272,41.0036,77.6167,5864.22,4428,36.535,77.29,6329.83,497690,0.0221
30272,41.0036,77.6167,5864.22,7798,36.6761,78.3578,6201.24,485451,0.0268
30272,41.0036,77.6167,5864.22,10034,36.6675,78.3917,6145.69,486795,0.0262
30272,41.0036,77.6167,5864.22,12602,36.6097,76.7411,6092.83,494426,0.0238
30272,41.0036,77.6167,5864.22,15546,36.6497,78.0708,6044.48,485724,0.0247
30272,41.0036,77.6167,5864.22,22809,36.6508,78.1042,5946.54,485845,0.0243
30272,41.0036,77.6167,5864.22,23732,36.6681,76.8481,5935.42,486653,0.025
43154,41.0281,77.3353,5749.17,2824,36.6892,77.7342,6436.98,483696,0.0267
43154,41.0281,77.3353,5749.17,4428,36.535,77.29,6329.83,499625,0.0202
43154,41.0281,77.3353,5749.17,7798,36.6761,78.3578,6201.24,491942,0.0251
43154,41.0281,77.3353,5749.17,12602,36.6097,76.7411,6092.83,493989,0.0223
43154,41.0281,77.3353,5749.17,15546,36.6497,78.0708,6044.48,490999,0.0235
43154,41.0281,77.3353,5749.17,23732,36.6681,76.8481,5935.42,486639,0.0233
43154,41.0281,77.3353,5749.17,37355,36.6725,78.0164,5797.67,487893,0.0229
47534,41.0808,77.6895,5715.79,2824,36.6892,77.7342,6436.98,488338,0.0237
47534,41.0808,77.6895,5715.79,7798,36.6761,78.3578,6201.24,493179,0.0232
47534,41.0808,77.6895,5715.79,10034,36.6675,78.3917,6145.69,494481,0.0226
47534,41.0808,77.6895,5715.79,12602,36.6097,76.7411,6092.83,503892,0.0205
47534,41.0808,77.6895,5715.79,15546,36.6497,78.0708,6044.48,493818,0.0213
47534,41.0808,77.6895,5715.79,22809,36.6508,78.1042,5946.54,493898,0.0209
47534,41.0808,77.6895,5715.79,23732,36.6681,76.8481,5935.42,496038,0.0216
