Latitude,Longitude,Elevation,Key col latitude,Key col longitude,Prominence
-3.9167,139.1,8047,-3.9192,139.107,394
-3.9492,139.084,8579,-3.9408,139.084,367
-3.9667,139.079,9399,-3.96,139.083,358
-3.98,139.038,9271,-3.9692,139.046,354
-39.4142,-67.3617,511,-39.4817,-67.3492,381
-39.6183,-67,252,-40.0392,-66.4783,384
-39.0092,-70.4317,4238,-39.0033,-70.4175,371
-39.135,-70.1942,3530,-39.1067,-70.2017,377
-40.4642,-65.22,-190,-40.4917,-64.6967,583
-40.625,-68.7733,3582,-40.7067,-68.785,604
-40.97,-71.655,4537,-40.9683,-71.6533,407
-40.585,-72.1092,6197,-40.5742,-72.12,394
-41.0467,-67.6533,2109,-40.9217,-67.6558,341
-41.3942,-68.2917,2939,-41.4617,-68.2708,315
-41.4508,-68.2283,2864,-41.3575,-68.2508,416
-41.63,-68.2175,3070,-41.6117,-68.1083,335
-41.9317,-68.6825,4189,-41.9317,-68.6908,417
-42.64,-64.0233,-131,-42.6317,-63.7492,304
-42.1608,-66.9392,1473,-42.1775,-66.7333,305
-42.9292,-66.8958,196,-42.9242,-66.24,325
-42.5883,-68.0483,2844,-42.4192,-67.8633,512
-42.885,-68.2492,3336,-42.8892,-68.2242,469
-42.9575,-68.3125,3208,-42.9667,-68.2767,614
-42.9558,-69.92,3001,-42.9033,-69.9175,404
-42.6392,-70.0942,1551,-42.6258,-70.1025,404
-42.6425,-70.0992,1532,-42.645,-70.1025,459
-42.4183,-72.6517,3120,-42.4192,-72.6508,616
-42.0633,145.584,770,-42.0658,145.581,427
-43.0092,-68.1325,2634,-43.01,-68.0708,653
-43.0125,-68.3008,2782,-43.0425,-68.3058,538
-43.8175,-69.6967,1975,-43.8167,-69.4725,502
-44.3317,-68.4783,2572,-44.3308,-68.465,416
-44.44,-68.7033,2582,-44.4333,-68.6925,321
-44.4767,-68.59,2877,-44.4667,-68.5867,308
-44.5708,-68.6325,2506,-44.5708,-68.6417,325
-44.5817,-68.685,2004,-44.6,-68.7042,771
-44.5925,-68.5658,2549,-44.5767,-68.63,318
-44.6,-68.3575,2043,-44.6075,-68.365,630
-44.6283,-68.5458,2349,-44.6225,-68.5675,515
-44.6883,-68.4792,1732,-44.7375,-68.4567,407
-44.2192,-69.7433,2634,-44.1475,-69.6792,302
-44.3392,-69.0317,1164,-44.3492,-69.1092,574
-44.4233,-69.7958,1784,-44.535,-69.7842,535
-44.4375,-69.0575,931,-44.4608,-69.0508,512
-44.4842,-69.0042,951,-44.5242,-69.0425,321
-44.6183,-69.9025,1397,-44.8392,-70.0283,446
-44.6258,-69.0058,839,-44.7033,-69.0625,627
-44.9017,-69.525,2486,-44.9683,-69.5033,335
-44,-70.0792,3080,-43.9867,-70.1792,453
-44.355,-70.0717,1938,-44.3742,-70.07,381
-44.3692,168.774,3877,-44.3642,168.766,463
-45.0758,-69.8742,1473,-45.0883,-69.9725,328
-45.0875,-69.7375,1886,-45.0367,-69.7892,358
-45.0992,-69.4625,2060,-45.1375,-69.48,364
-45.3108,-69.8592,1318,-45.3433,-69.89,302
-45.0617,-70.37,1322,-45.0383,-70.255,531
-45.1125,-70.3258,1459,-45.1325,-70.23,473
-45.93,-72.9483,4232,-45.925,-72.9617,331
-45.1225,167.56,2155,-45.1192,167.553,305
-45.7517,167.355,2034,-45.7508,167.35,311
-46.055,-69.9258,1282,-46.0117,-69.7875,529
-46.8158,-69.7325,1072,-46.805,-69.7083,342
-46.8992,-69.1925,2312,-46.91,-69.2225,591
-46.9925,-69.6858,1473,-46.9833,-69.7092,534
-46.1692,-70.545,1968,-46.1358,-70.5483,351
-46.5358,-73.5067,1860,-46.5292,-73.5208,338
-46.5875,-73.63,1066,-46.5808,-73.63,357
-46.6392,-73.6467,3208,-46.6442,-73.6408,309
-46.6508,-73.7333,1702,-46.68,-73.77,309
-46.6675,-73.7008,2244,-46.6742,-73.7033,397
-46.7333,-73.76,1489,-46.7133,-73.7808,400
-46.7358,-73.7,2194,-46.715,-73.7217,420
-46.9167,-73.9433,590,-46.915,-73.9475,312
-47.47,-67.9508,475,-47.5392,-67.9392,394
-47.4158,-68.7283,2335,-47.4008,-68.7408,368
-47.4475,-68.76,2322,-47.4467,-68.78,440
-47.5125,-68.4408,574,-47.4933,-68.4317,466
-47.8342,-68.0267,118,-47.9675,-67.535,324
-47.0817,-69.7608,1922,-47.035,-69.7233,318
-47.1583,-69.5292,1702,-47.0867,-69.6433,499
-47.2117,-69.1133,2332,-47.1858,-69.1525,538
-47.2242,-69.1758,1843,-47.2792,-69.3242,732
-47.2675,-69.2233,2050,-47.2408,-69.2267,331
-47.2833,-69.1008,2539,-47.2775,-69.1342,328
-47.2875,-69.3975,2125,-47.2792,-69.45,355
-47.3525,-69.4117,2224,-47.3317,-69.3725,312
-47.3708,-69.1083,2355,-47.3283,-69.1375,341
-47.4833,-69.3325,2080,-47.4875,-69.345,324
-47.5325,-69.3675,1879,-47.8142,-69.1983,525
-47.6583,-70.6242,1873,-47.7158,-70.6033,302
-47.9917,-70.7417,2273,-47.9892,-70.7192,374
-47.0558,-71.0517,3746,-47.0608,-71.0558,368
-47.3025,-71.7917,971,-47.3233,-71.805,518
-47.3475,-71.5775,1443,-47.3117,-71.6667,499
-47.8975,-71.3125,2578,-47.8667,-71.2183,496
-47.9208,-71.4308,2949,-47.9267,-71.3892,394
-47.0267,-73.8417,846,-47.0225,-73.8367,394
-47.0767,-73.8675,144,-47.06,-73.8817,315
-47.1317,-73.8133,1505,-47.1425,-73.7983,322
-47.1583,-73.8517,475,-47.1617,-73.8558,381
-47.2517,-73.8325,564,-47.2442,-73.845,397
-47.275,-73.7867,1683,-47.2767,-73.7958,354
-47.325,-73.8542,679,-47.3192,-73.86,482
-47.4375,-73.7733,715,-47.4583,-73.7542,393
-47.4883,-73.7442,78,-47.4917,-73.7358,364
-48.4075,-68.7083,547,-48.4183,-68.7233,335
-48.5033,-69.965,1246,-48.5242,-69.9425,364
-48.66,-69.9308,1174,-48.7125,-69.95,453
-48.97,-69.3992,564,-49.0375,-69.2525,305
-48.0367,-70.58,872,-48.3108,-70.0142,1070
-48.0792,-70.83,1706,-48.1008,-70.8692,337
-48.1483,-70.6575,895,-48.0725,-70.5925,482
-48.2508,-70.2392,1384,-48.1642,-70.1758,315
-48.2767,-70.8117,1397,-48.3042,-70.8833,371
-48.2883,-70.2925,2086,-48.2833,-70.2833,309
-48.3033,-70.0967,1446,-48.295,-70.1258,460
-48.3433,-70.1925,1391,-48.3125,-70.1525,567
-48.9275,-70.5833,2139,-48.9508,-70.5883,357
-48.955,-70.085,1496,-48.9242,-70.0208,318
-48.9958,-70.025,1528,-48.9883,-70.0025,348
-48.3333,-71.3417,2723,-48.3267,-71.3,469
-48.675,-71.2225,2450,-48.68,-71.1842,410
-48.5917,-73.8292,725,-48.6225,-73.845,321
-48.7242,-73.8792,1335,-48.7292,-73.8917,311
-48.9342,-73.8158,728,-48.9417,-73.82,328
-48.8842,-74.1167,59,-48.8758,-74.12,321
-4.3183,35.8092,4662,-4.3142,35.8083,301
-4.4925,35.4142,5882,-4.4925,35.4175,404
-4.8258,119.643,518,-4.8292,119.644,325
-4.8292,119.611,49,-4.825,119.611,364
-4.84,119.647,213,-4.8467,119.647,344
-4.8442,119.631,347,-4.8425,119.627,378
-4.8517,119.619,400,-4.8525,119.618,374
-4.855,119.662,374,-4.8583,119.662,387
-4.87,119.641,157,-4.8725,119.642,341
-4.8792,119.686,629,-4.8808,119.689,302
-4.885,119.693,603,-4.8875,119.689,345
-4.9242,119.638,223,-4.9308,119.645,308
-4.08,122.834,669,-4.0742,122.84,331
-4.0667,136.101,5328,-4.0683,136.089,410
-4.1092,136.008,5662,-4.1092,136.021,404
-4.1175,136.132,4996,-4.1317,136.153,568
-4.1742,136.803,2440,-4.1767,136.804,561
-4.0558,137.113,11715,-4.06,137.117,483
-4.0625,137.124,11601,-4.0658,137.123,341
-4.0908,137.981,10738,-4.0883,137.976,367
-4.145,137.688,7007,-4.145,137.687,332
-4.0125,138.369,10088,-4.01,138.371,404
-4.0425,138.692,10134,-4.045,138.683,371
-4.0733,138.613,10003,-4.0708,138.623,325
-4.4517,138.118,1318,-4.4408,138.104,328
-4.4567,138.177,905,-4.4575,138.181,358
-4.52,138.459,1276,-4.5167,138.456,315
-4.5592,138.129,141,-4.5858,138.133,354
-4.0117,139.124,9550,-4.02,139.123,325
-4.0233,139.06,8228,-4.0242,139.042,417
-4.085,139.038,5879,-4.0875,139.037,334
-4.125,139.036,6961,-4.1233,139.039,335
-4.7008,140.418,9320,-4.7092,140.423,456
-4.9433,140.597,4517,-4.9475,140.602,407
-4.9458,140.714,2831,-4.9567,140.727,397
-4.6525,145.975,3126,-4.6325,145.972,719
-4.8058,151.965,1312,-4.8075,151.965,328
-49.1375,-68.9125,416,-49.0433,-68.7558,400
-49.5775,-68.3383,-374,0,0,374
-49.0325,-69.8867,1204,-49.0467,-69.8942,485
-49.3808,-69.3075,108,-49.4725,-69.0067,364
-49.0392,-70.0258,1407,-49.0475,-70.0358,417
-49.0125,-71.4175,1243,-48.9842,-71.3792,525
-49.0233,-71.235,918,-48.8675,-71.015,459
-49.195,-71.14,836,-49.2492,-70.8925,318
-49.5508,-71.94,2896,-49.5567,-71.9225,329
-49.1033,-73.82,1026,-49.125,-73.8592,624
-49.1058,-73.8767,1095,-49.1258,-73.8892,410
-49.5375,-73.7183,889,-49.5367,-73.7292,308
-50.0167,-70.6717,1502,-50.0267,-70.65,397
-50.78,-70.0333,679,-50.7542,-69.9342,344
-50.3425,-73.8992,593,-50.3483,-73.9058,342
-50.4842,-73.22,1676,-50.4817,-73.2,335
-50.045,-75.1467,416,-50.06,-75.1425,381
-50.0775,-75.2292,26,-50.0717,-75.2375,393
-50.2408,-75.3258,144,-50.2358,-75.3267,456
-50.2892,-75.4208,259,-50.2917,-75.4292,305
-50.325,-75.4558,800,-50.3267,-75.4625,308
-51.5183,-69.8383,82,-51.445,-69.5317,360
-57.8042,-26.4933,2414,-57.8067,-26.4925,328
-5.5792,-77.965,5154,-5.5742,-77.9775,403
-5.0025,119.712,511,-5.0025,119.707,361
-5.0025,119.983,1282,-5.0092,119.988,535
-5.0167,119.967,1381,-5.0125,119.978,315
-5.0058,140.644,2650,-5.0167,140.641,325
-5.0342,140.688,1646,-5.0375,140.7,378
-5.0625,140.542,4419,-5.0592,140.545,302
-5.045,141.208,8005,-5.0617,141.198,420
-5.1683,141.336,7378,-5.18,141.327,502
-5.1708,141.758,7490,-5.1675,141.771,528
-5.2033,141.506,6391,-5.205,141.521,318
-5.2258,141.474,7083,-5.2233,141.49,420
-5.2325,141.333,5935,-5.2492,141.343,538
-5.2675,141.667,7890,-5.2625,141.613,367
-5.3092,141.946,7050,-5.3017,141.918,318
-5.475,141.627,4163,-5.4775,141.625,403
-5.4875,141.543,1368,-5.4892,141.541,364
-5.5325,141.658,1099,-5.49,141.575,869
-5.57,141.918,2506,-5.5742,141.928,528
-5.5783,141.649,1184,-5.5817,141.666,331
-5.2075,142.204,5505,-5.2183,142.213,459
-5.2083,142.139,6712,-5.2067,142.154,450
-5.2375,142.249,5049,-5.2208,142.279,784
-5.3333,142.287,1187,-5.3317,142.265,335
-5.3583,142.431,4347,-5.3567,142.435,380
-5.3717,142.335,3133,-5.3683,142.337,318
-5.5033,142.355,9393,-5.5083,142.349,446
-5.5417,142.887,8927,-5.5358,142.873,400
-5.5508,142.298,8175,-5.555,142.295,328
-5.5508,142.774,6824,-5.5658,142.782,370
-5.5617,142.277,8123,-5.5633,142.275,344
-5.5783,142.318,7778,-5.5792,142.315,355
-5.5875,142.833,7516,-5.5283,142.809,512
-5.625,142.357,6768,-5.6275,142.356,318
-5.6425,142.768,5393,-5.6433,142.778,355
-5.6542,142.496,7831,-5.6675,142.478,1066
-5.6592,142.401,7509,-5.645,142.408,335
-5.665,142.926,7539,-5.6583,142.922,302
-5.6667,142.47,8307,-5.6667,142.453,423
-5.6692,142.613,7273,-5.6667,142.613,453
-5.6892,142.577,7444,-5.7942,142.639,1338
-5.7967,142.532,8182,-5.815,142.597,469
-5.8217,142.509,8133,-5.8333,142.497,420
-5.2825,147.149,610,-5.2817,147.152,315
-5.885,149.868,3116,-5.8883,149.867,342
-5.915,149.835,2096,-5.9192,149.835,312
-5.9233,149.898,2732,-5.925,149.901,470
-5.9292,149.83,1640,-5.9308,149.827,413
-5.1908,151.667,2893,-5.1958,151.668,414
-5.2425,151.503,2664,-5.2433,151.502,344
-5.4192,151.495,3523,-5.4208,151.498,430
-5.44,151.514,1771,-5.4408,151.516,427
-6.06,-50.1633,1643,-6.0425,-50.1675,391
-6.1358,-77.8983,4924,-6.1292,-77.8958,371
-6.2717,-77.7592,9028,-6.2792,-77.7575,348
-6.2983,-77.8,10393,-6.2983,-77.7975,371
-6.3042,-77.7675,9701,-6.2925,-77.7608,440
-6.3158,-77.7333,9714,-6.3125,-77.7358,328
-6.3317,-77.7517,9675,-6.3358,-77.7475,315
-6.35,-77.7333,9153,-6.3475,-77.73,440
-6.3508,-77.745,9327,-6.3542,-77.7442,361
-6.3608,-77.7383,9370,-6.355,-77.74,305
-6.395,-77.72,8707,-6.3892,-77.715,384
-6.5458,-77.4908,6145,-6.5433,-77.5033,584
-6.7842,-77.4475,6558,-6.7908,-77.4475,338
-6.8342,-77.7558,11076,-6.8367,-77.7592,429
-6.8358,-77.4175,6768,-6.8367,-77.4192,308
-6.8375,-77.7683,10603,-6.8333,-77.7767,305
-6.8742,-77.745,10793,-6.8767,-77.7483,388
-6.885,-77.4033,5912,-6.9217,-77.3608,511
-6.9075,-77.2858,4891,-6.9133,-77.2758,788
-6.9108,-77.3675,6072,-6.8975,-77.3792,315
-6.9208,-77.2733,5200,-6.93,-77.2717,318
-6.9275,-77.2242,3914,-6.9283,-77.2217,324
-6.9325,-77.2633,4839,-6.9358,-77.2675,364
-6.9333,-77.3325,5803,-6.9425,-77.335,319
-6.94,-77.2733,4570,-6.9458,-77.2675,305
-6.6242,-78.4767,7483,-6.6192,-78.4717,489
-6.2225,35.2008,2680,-6.7792,35.3583,390
-6.895,108.408,9350,-6.8933,108.411,423
-6.2308,142.947,5446,-6.2233,142.957,410
-6.2825,143.317,3251,-6.3008,143.321,311
-6.2858,143.344,3307,-6.2875,143.343,397
-6.3008,143.441,4885,-6.3125,143.458,406
-6.3292,143.577,5055,-6.355,143.595,361
-6.3308,143.472,4616,-6.3475,143.487,423
-6.4042,143.132,2342,-6.3958,143.115,338
-6.4075,143.614,4655,-6.4067,143.602,354
-6.4725,143.183,2342,-6.4808,143.197,312
-6.4933,143.74,4356,-6.5817,143.932,371
-6.5275,143.784,4744,-6.5408,143.822,305
-6.5717,143.983,4386,-6.5167,143.81,322
-6.5767,143.645,2910,-6.5625,143.622,433
-6.6292,143.782,2460,-6.6308,143.775,519
-6.7717,143.682,1404,-6.775,143.683,308
-6.8133,143.857,2132,-6.815,143.855,446
-6.8458,143.891,1870,-6.8667,143.912,479
-6.8592,143.243,2204,-6.85,143.248,817
-6.8725,143.28,2627,-6.8733,143.283,322
-6.88,143.239,2588,-6.8933,143.23,456
-6.5858,144.26,3277,-6.5967,144.237,377
-6.5917,144.075,4140,-6.5967,144.061,341
-6.5925,144.117,3710,-6.6025,144.134,318
-6.6092,144.178,3195,-6.6067,144.179,312
-6.6158,144.682,3369,-6.6175,144.688,321
-6.6167,144.299,2559,-6.6175,144.293,308
-6.6225,144.675,3202,-6.6192,144.637,525
-6.6292,144.417,2024,-6.6208,144.465,364
-6.63,144.624,2900,-6.6633,144.697,895
-6.6425,144.577,2086,-6.6417,144.572,574
-6.6667,144.702,3441,-6.6758,144.713,348
-6.6767,144.331,2946,-6.68,144.334,410
-6.68,144.142,3585,-6.6892,144.175,506
-6.6867,144.322,2742,-6.6867,144.341,345
-6.6917,144.118,3966,-6.69,144.129,315
-6.6975,144.09,4822,-6.6992,144.107,342
-6.705,144.391,2211,-6.7117,144.417,915
-6.7092,144.209,3402,-6.7042,144.228,380
-6.7158,144.499,1938,-6.7267,144.537,338
-6.7283,144.232,2864,-6.7425,144.293,338
-6.75,144.343,2851,-6.7575,144.378,305
-6.7792,144.537,1899,-6.7875,144.593,915
-6.7867,144.63,2434,-6.7883,144.621,344
-6.7875,144.649,2585,-6.7867,144.642,302
-6.795,144.405,2073,-6.79,144.399,325
-6.7983,144.505,1505,-6.805,144.537,335
-6.8058,144.44,2257,-6.8025,144.435,308
-6.8167,144.476,2312,-6.8183,144.502,306
-6.8317,144.338,1958,-6.8383,144.33,315
-6.8333,144.213,2237,-6.8342,144.24,417
-6.8367,144.256,2129,-6.8375,144.267,426
-6.8917,144.55,1827,-6.8967,144.567,420
-6.8958,144.311,931,-6.9192,144.3,1191
-6.9258,144.279,1532,-6.9275,144.279,311
-6.1333,145.154,5374,-6.1267,145.148,364
-6.2725,147.346,7480,-6.2892,147.379,387
-6.2892,147.459,8149,-6.2983,147.446,309
-6.0058,149.802,1217,-6.0058,149.806,318
-6.2092,150.38,1013,-6.2067,150.392,315
-6.0283,154.898,508,-6.03,154.894,361
-6.1208,155.208,3028,-6.1242,155.215,410
-6.3142,155.493,1253,-6.3192,155.487,702
-7.3092,-75.9625,2237,-7.3108,-75.965,377
-7.3533,-77.1458,5721,-7.3508,-77.145,348
-7.9983,31.91,2650,-6.8392,30.8633,552
-7.9383,112.302,3723,-7.9383,112.3,348
-7.9425,112.953,7027,-7.94,112.955,345
-7.945,113.323,1250,-7.9417,113.323,311
-7.9517,113.271,544,-7.9492,113.263,387
-7.045,143.628,869,-7.0383,143.633,318
-7.0542,143.677,784,-7.0508,143.673,318
-7.0742,143.673,856,-7.0908,143.682,344
-7.1608,143.681,629,-7.1708,143.7,365
-8.7375,-76.0533,4721,-8.7392,-76.0567,308
-8.1167,114.053,9301,-8.1158,114.063,754
-8.2233,115.418,3389,-8.2317,115.426,420
-8.2817,115.109,5452,-8.2833,115.111,335
-8.3417,115.507,8362,-8.3467,115.505,765
-8.2458,118.001,4360,-8.2175,117.989,2952
-8.3425,123.252,4183,-8.3425,123.251,301
-8.4975,124.131,1371,-8.4892,124.124,531
10.79,-6.0717,741,10.795,-6.0725,486
10.6267,-72.7267,5239,10.625,-72.7217,499
10.2775,40.895,1578,10.5425,41.0733,328
10.0658,40.8325,3546,10.075,40.8325,1329
10.9542,41.1733,1266,10.9925,41.155,650
10.1883,118.937,321,10.1867,118.94,423
10.335,123.745,446,10.3433,123.755,833
10.3325,123.728,623,10.3367,123.723,522
11.2167,-69.575,3175,11.2233,-69.575,319
11.205,-69.6008,2985,11.16,-69.6308,407
11.1392,-69.705,3464,11.1342,-69.7067,338
11.1008,-72.6625,-318,11.0858,-72.6558,669
11.985,-86.1608,1456,11.9867,-86.1625,387
11.9533,-86.1275,367,12,-86.1158,344
11.9325,-86.0092,229,11.9317,-86.0042,364
11.2883,41.635,2076,11.2958,41.6342,758
11.0983,41.7192,764,11.9725,41.4283,512
11.8342,42.1233,482,11.7258,42.2,407
11.8075,42.3767,-95,11.7608,42.4,442
11.725,42.3833,-554,11.595,42.5083,885
11.6825,42.1958,213,11.5958,42.2367,328
11.5025,42.0175,413,11.2992,42.2417,535
11.5558,79.5167,-226,10.5017,98.9092,567
11.7783,125.127,695,11.7858,125.123,371
11.7708,125.184,583,11.7758,125.188,352
11.7542,125.162,675,11.7442,125.156,371
11.7525,125.187,587,11.7492,125.184,377
11.7467,125.143,853,11.7458,125.147,360
11.7442,125.122,967,11.75,125.12,312
11.74,125.148,649,11.7708,125.133,446
11.7275,125.189,711,11.7342,125.186,411
11.7258,125.179,770,11.7275,125.184,348
11.7175,125.169,843,11.7192,125.163,387
11.7142,125.186,718,11.7117,125.188,358
11.6858,125.152,875,11.6775,125.157,338
11.6517,125.049,321,11.6533,125.047,404
12.2517,-86.3433,134,12.2383,-86.3325,810
12.1183,-86.3192,144,12.1292,-86.3142,354
12.9775,-87.5675,554,12.9925,-87.5617,1519
12.3392,40.595,1633,12.3392,40.5908,335
12.235,40.9675,1876,12.3242,41.0692,302
12.1583,40.7225,1082,11.9733,40.8192,423
12.0058,40.8183,1177,12.0067,40.8133,427
12.7767,41.1942,-383,13.3558,41.1925,448
12.6925,41.8025,-36,12.8442,41.7317,426
12.3175,41.8758,688,12.3892,41.9742,496
12.1417,41.7367,288,12.1608,42.1183,650
12.4192,42.0233,459,12.2675,42.2267,830
12.0267,121.418,-334,12.0375,121.412,356
12.05,124.932,482,12.0383,124.922,308
13.4767,-88.3175,2798,13.4683,-88.3233,843
13.44,-88.5325,2769,13.4392,-88.53,344
13.4317,-88.2717,5980,13.4342,-88.2733,571
13.8508,-89.5675,2421,13.8942,-89.5275,735
13.8492,-89.6283,6827,13.8483,-89.6258,502
13.7383,-89.2875,4376,13.7442,-89.2808,1388
13.0242,40.2042,4035,13.03,40.2017,535
13.3658,41.6958,4412,13.3675,41.6908,571
13.2683,41.6475,4061,13.2567,41.6567,702
13.1017,41.14,-141,13.0908,41.1392,823
13.3758,42.08,600,13.3767,42.0825,331
14.9275,-84.9242,1673,14.9325,-84.9158,436
14.9092,-84.9367,1971,14.9092,-84.9333,414
14.8608,-84.9683,672,14.87,-84.9658,312
14.8242,-85.0258,688,14.7975,-85.0475,361
14.8175,-85.0692,1427,14.8167,-85.0633,420
14.9858,-86.9217,3188,14.9892,-86.92,325
14.8183,-86.7492,4373,14.8158,-86.7542,348
14.81,-86.7367,4711,14.8025,-86.7358,308
14.0958,40.6025,-646,14.7658,40.6333,701
14.1408,47.9483,823,14.1342,47.9542,348
14.125,47.9733,787,14.1242,47.9775,351
14.1883,48.1508,793,14.1858,48.1483,315
14.1717,48.0692,1007,14.1717,48.0742,325
14.1525,48.0425,869,14.1592,48.0542,318
14.15,48.0092,508,14.1492,48.0183,722
14.1317,48.0267,623,14.1333,48.0475,361
14.125,48.0342,587,14.1225,48.0375,357
14.1183,48.0275,459,14.115,48.0283,344
14.9983,98.6483,1240,15.0008,98.6475,393
14.99,98.6558,1276,14.9883,98.6583,331
14.985,98.66,1108,14.98,98.6658,355
14.9767,98.6558,1220,14.9725,98.6542,367
14.9708,98.6633,1049,14.9667,98.67,401
14.5842,98.6408,1505,14.5867,98.635,384
14.5558,98.6592,1213,14.5658,98.6633,578
14.5408,98.6667,1811,14.5483,98.6683,328
14.4808,98.7808,1200,14.4775,98.7842,424
14.4767,98.7892,1135,14.4742,98.7933,380
14.4692,98.9125,1476,14.4675,98.9108,361
14.4675,98.8058,741,14.4633,98.815,397
14.3925,98.9392,1368,14.3925,98.9358,351
14.3242,99.0492,1653,14.3208,99.0517,325
14.0275,99.4192,518,14.0267,99.4217,433
14.0175,99.4308,570,14.0167,99.4333,407
14.6067,101.29,1535,14.6125,101.296,348
14.5958,101.266,1902,14.5925,101.273,414
14.015,121,16,14.01,120.987,305
15.0008,-84.86,1171,14.9858,-84.875,315
15.0575,-86.9775,5259,15.0583,-86.9725,334
15.7967,-89.9933,613,15.7942,-89.995,433
15.7883,-89.2783,528,15.7917,-89.275,397
15.7692,-89.2875,1338,15.7733,-89.2875,368
15.7675,-89.9542,570,15.7783,-89.9558,476
15.7675,-89.325,1033,15.7658,-89.3325,331
15.7483,-89.8817,790,15.7483,-89.8775,345
15.7483,-89.26,1095,15.7375,-89.2442,305
15.7375,-89.22,984,15.7383,-89.2117,413
15.735,-89.295,915,15.715,-89.3267,348
15.73,-89.9,994,15.7275,-89.8967,364
15.7058,-89.8692,698,15.7242,-89.8675,410
15.6983,-89.7842,725,15.7042,-89.7792,446
15.6867,-89.7908,915,15.6758,-89.7692,512
15.6833,-89.67,1971,15.6842,-89.66,325
15.6767,-89.7275,1482,15.6758,-89.73,338
15.6758,-89.715,1574,15.68,-89.7092,322
15.6708,-89.7783,1092,15.6767,-89.7833,325
15.6333,-89.9842,2641,15.6675,-90.05,502
15.6208,-89.8817,3185,15.6158,-89.8808,318
15.5083,-89.59,492,15.5092,-89.5983,551
15.4967,-89.9583,2158,15.4975,-89.955,305
15.46,-89.7025,2706,15.4617,-89.6975,328
15.2975,-89.385,1663,15.3058,-89.3817,449
15.8892,-90.4108,1397,15.8917,-90.4133,332
15.8683,-90.1883,905,15.8708,-90.1867,338
15.8042,-90.0233,659,15.8042,-90.045,312
15.7458,-90.2292,944,15.7617,-90.465,351
15.7183,-90.0867,1400,15.7225,-90.1067,365
15.6983,-90.9958,3690,15.7,-91.005,338
15.6775,-90.1817,2752,15.6775,-90.19,309
15.6767,-90.6842,1666,15.68,-90.6717,305
15.6675,-90.9408,3221,15.6625,-90.9433,345
15.6633,-90.0933,2664,15.6367,-90.0258,456
15.6575,-90.9142,2775,15.66,-90.9158,312
15.6542,-90.0717,2703,15.6567,-90.0742,305
15.6483,-90.1217,3937,15.65,-90.1217,305
15.645,-90.8283,1627,15.6383,-90.8892,754
15.6383,-90.9058,1919,15.635,-90.9075,348
15.6308,-90.0683,2746,15.6333,-90.0608,498
15.6283,-90.1308,4373,15.6325,-90.135,397
15.6275,-90.71,2355,15.63,-90.7083,522
15.6117,-90.0467,2847,15.6133,-90.035,476
15.605,-90.685,1883,15.6008,-90.6908,472
15.5925,-90.4883,2417,15.59,-90.4875,358
15.5542,-90.0058,1555,15.5575,-90.0192,370
15.5183,-90.6375,2322,15.5175,-90.6358,309
15.5058,-90.4267,5314,15.5025,-90.4242,345
15.4975,-90.4667,3769,15.5067,-90.4675,1178
15.4942,-90.4408,4383,15.4842,-90.445,393
15.4917,-90.3917,4314,15.49,-90.3917,338
15.4767,-90.445,4255,15.4692,-90.4308,380
15.4733,-90.7267,6161,15.4675,-90.72,315
15.4675,-90.6117,2788,15.4733,-90.61,394
15.4667,-90.795,7647,15.4758,-90.8008,351
15.995,-91.6792,3733,15.9792,-91.7042,361
15.995,-91.6558,4163,15.9942,-91.6592,403
15.9742,-91.4858,5449,15.9883,-91.49,610
15.9608,-91.2933,3802,15.9883,-91.3058,486
15.9325,-91.7142,3648,15.9267,-91.7183,384
15.9225,-91.3183,4370,15.9242,-91.3092,777
15.9142,-91.4508,7604,15.9183,-91.4442,345
15.905,-91.3333,5442,15.9067,-91.3317,365
15.8992,-91.3417,5610,15.9,-91.3342,338
15.8617,-91.2675,3346,15.84,-91.255,1099
15.8367,-91.2233,3973,15.8408,-91.2225,433
15.8108,-91.2383,3021,15.7925,-91.2392,364
15.8075,-91.2142,3566,15.81,-91.2167,377
15.7958,-91.2117,3733,15.7908,-91.2117,381
15.7375,-91.0725,3408,15.7317,-91.07,305
15.7242,-91.0417,3064,15.74,-91.065,558
15.7025,-91.0125,3497,15.7108,-91.0133,649
15.6358,-92.2792,6197,15.6358,-92.2842,449
15.54,-92.1858,7053,15.5325,-92.1817,368
15.3525,26.3608,3195,15.3592,26.3583,423
15.3492,26.3975,3215,15.355,26.395,508
15.1308,26.17,2578,15.1367,26.1717,312
15.6692,98.6033,1469,15.6683,98.595,351
15.4125,98.34,1095,15.4083,98.3467,371
15.0217,98.6333,1374,15.0275,98.6375,505
15.305,99.0158,2841,15.3,99.015,390
15.895,106.889,833,15.8858,106.892,357
16.4475,-88.935,1309,16.4517,-88.94,324
16.4208,-88.9975,1476,16.4142,-88.9958,321
16.6467,-89.1383,1548,16.6475,-89.1442,351
16.6367,-89.1442,1581,16.6383,-89.145,341
16.3467,-89.7458,705,16.3492,-89.74,341
16.9625,-91.5833,2588,16.965,-91.5892,417
16.9417,-91.54,2604,16.9575,-91.5775,516
16.9383,-91.4042,1870,16.9408,-91.4008,439
16.9358,-91.4142,1968,16.9375,-91.4242,302
16.8817,-91.4967,2982,16.9117,-91.5308,338
16.71,-91.44,3553,16.7167,-91.4692,305
16.7,-91.78,4379,16.6883,-91.7858,345
